authorization_id,beneficiary_code,ranges,authorization_name,item_pack_id,item_pack_name,item_description,is_delivered,is_override,assigned_code,sector
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","990","{""ranges"":[{""min"":-3,""max"":-2},{""min"":0,""max"":1},{""min"":2000,""max"":2996},{""min"":3,""max"":4}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2985","South"
"d4f76515-3210-4b9a-a1a8-f46b0ff1f1f0","683","{""ranges"":[{""min"":-1000,""max"":1000}]}","String Equality Test","2f06e405-6b1e-4792-89d4-6381abe46573","equality","test string equality","false","false","","North"
"ee858e8e-8f0d-4bd6-a12e-5475af3dfbbb","658","{""ranges"":[{""min"":300,""max"":900}]}","South Specific","5c8dd8d3-75f7-4b0f-8497-3cf0a989d7ad","south_item","Intended for Minors in South Sector","false","false","","South"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","992","{""ranges"":[{""min"":0,""max"":1},{""min"":-3,""max"":-2},{""min"":2000,""max"":2996},{""min"":3,""max"":4}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2987","Central"
"d4f76515-3210-4b9a-a1a8-f46b0ff1f1f0","489","{""ranges"":[{""min"":-1000,""max"":1000}]}","String Equality Test","2f06e405-6b1e-4792-89d4-6381abe46573","equality","test string equality","false","false","","South"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","439","{""ranges"":[{""min"":0,""max"":1},{""min"":-3,""max"":-2},{""min"":2000,""max"":2996},{""min"":3,""max"":4}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2434","North"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","140","{""ranges"":[{""min"":3,""max"":4},{""min"":-3,""max"":-2},{""min"":0,""max"":1},{""min"":2000,""max"":2996}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2135","South"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","690","{""ranges"":[{""min"":0,""max"":1},{""min"":2000,""max"":2996},{""min"":3,""max"":4},{""min"":-3,""max"":-2}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2685","South"
"d4f76515-3210-4b9a-a1a8-f46b0ff1f1f0","278","{""ranges"":[{""min"":-1000,""max"":1000}]}","String Equality Test","2f06e405-6b1e-4792-89d4-6381abe46573","equality","test string equality","false","false","","North"
"d4f76515-3210-4b9a-a1a8-f46b0ff1f1f0","591","{""ranges"":[{""min"":-1000,""max"":1000}]}","String Equality Test","2f06e405-6b1e-4792-89d4-6381abe46573","equality","test string equality","false","false","","Central"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","614","{""ranges"":[{""min"":2000,""max"":2996},{""min"":3,""max"":4},{""min"":-3,""max"":-2},{""min"":0,""max"":1}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2609","South"
"d4f76515-3210-4b9a-a1a8-f46b0ff1f1f0","983","{""ranges"":[{""min"":-1000,""max"":1000}]}","String Equality Test","2f06e405-6b1e-4792-89d4-6381abe46573","equality","test string equality","false","false","","North"
"d4f76515-3210-4b9a-a1a8-f46b0ff1f1f0","583","{""ranges"":[{""min"":-1000,""max"":1000}]}","String Equality Test","2f06e405-6b1e-4792-89d4-6381abe46573","equality","test string equality","false","false","","North"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","429","{""ranges"":[{""min"":2000,""max"":2996},{""min"":-3,""max"":-2},{""min"":0,""max"":1},{""min"":3,""max"":4}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2424","Central"
"d4f76515-3210-4b9a-a1a8-f46b0ff1f1f0","588","{""ranges"":[{""min"":-1000,""max"":1000}]}","String Equality Test","2f06e405-6b1e-4792-89d4-6381abe46573","equality","test string equality","false","false","","South"
"d4f76515-3210-4b9a-a1a8-f46b0ff1f1f0","373","{""ranges"":[{""min"":-1000,""max"":1000}]}","String Equality Test","2f06e405-6b1e-4792-89d4-6381abe46573","equality","test string equality","false","false","","South"
"d4f76515-3210-4b9a-a1a8-f46b0ff1f1f0","463","{""ranges"":[{""min"":-1000,""max"":1000}]}","String Equality Test","2f06e405-6b1e-4792-89d4-6381abe46573","equality","test string equality","false","false","","North"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","497","{""ranges"":[{""min"":0,""max"":1},{""min"":-3,""max"":-2},{""min"":3,""max"":4},{""min"":2000,""max"":2996}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2492","South"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","667","{""ranges"":[{""min"":3,""max"":4},{""min"":-3,""max"":-2},{""min"":2000,""max"":2996},{""min"":0,""max"":1}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2662","North"
"d4f76515-3210-4b9a-a1a8-f46b0ff1f1f0","721","{""ranges"":[{""min"":-1000,""max"":1000}]}","String Equality Test","2f06e405-6b1e-4792-89d4-6381abe46573","equality","test string equality","false","false","","South"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","917","{""ranges"":[{""min"":-3,""max"":-2},{""min"":0,""max"":1},{""min"":3,""max"":4},{""min"":2000,""max"":2996}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2912","South"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","501","{""ranges"":[{""min"":0,""max"":1},{""min"":2000,""max"":2996},{""min"":3,""max"":4},{""min"":-3,""max"":-2}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2496","North"
"d4f76515-3210-4b9a-a1a8-f46b0ff1f1f0","289","{""ranges"":[{""min"":-1000,""max"":1000}]}","String Equality Test","2f06e405-6b1e-4792-89d4-6381abe46573","equality","test string equality","false","false","","South"
"d4f76515-3210-4b9a-a1a8-f46b0ff1f1f0","124","{""ranges"":[{""min"":-1000,""max"":1000}]}","String Equality Test","2f06e405-6b1e-4792-89d4-6381abe46573","equality","test string equality","false","false","","Central"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","129","{""ranges"":[{""min"":3,""max"":4},{""min"":-3,""max"":-2},{""min"":0,""max"":1},{""min"":2000,""max"":2996}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2124","Central"
"d4f76515-3210-4b9a-a1a8-f46b0ff1f1f0","323","{""ranges"":[{""min"":-1000,""max"":1000}]}","String Equality Test","2f06e405-6b1e-4792-89d4-6381abe46573","equality","test string equality","false","false","","Central"
"57c58100-17a2-4754-9087-b9a4a5094e96","63","{""ranges"":[{""min"":-200,""max"":500}]}","North Specific","008db0a3-ee8a-4e08-be0e-14919d3226ea","north_item","Intended for Minors in North Sector","false","false","","North"
"57c58100-17a2-4754-9087-b9a4a5094e96","241","{""ranges"":[{""min"":-200,""max"":500}]}","North Specific","008db0a3-ee8a-4e08-be0e-14919d3226ea","north_item","Intended for Minors in North Sector","false","false","","North"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","413","{""ranges"":[{""min"":-3,""max"":-2},{""min"":0,""max"":1},{""min"":2000,""max"":2996},{""min"":3,""max"":4}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2408","South"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","518","{""ranges"":[{""min"":-3,""max"":-2},{""min"":0,""max"":1},{""min"":3,""max"":4},{""min"":2000,""max"":2996}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2513","South"
"d4f76515-3210-4b9a-a1a8-f46b0ff1f1f0","333","{""ranges"":[{""min"":-1000,""max"":1000}]}","String Equality Test","2f06e405-6b1e-4792-89d4-6381abe46573","equality","test string equality","false","false","","Central"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","524","{""ranges"":[{""min"":2000,""max"":2996},{""min"":3,""max"":4},{""min"":-3,""max"":-2},{""min"":0,""max"":1}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2519","Central"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","889","{""ranges"":[{""min"":2000,""max"":2996},{""min"":3,""max"":4},{""min"":0,""max"":1},{""min"":-3,""max"":-2}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2884","South"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","436","{""ranges"":[{""min"":2000,""max"":2996},{""min"":3,""max"":4},{""min"":0,""max"":1},{""min"":-3,""max"":-2}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2431","Central"
"d4f76515-3210-4b9a-a1a8-f46b0ff1f1f0","908","{""ranges"":[{""min"":-1000,""max"":1000}]}","String Equality Test","2f06e405-6b1e-4792-89d4-6381abe46573","equality","test string equality","false","false","","North"
"fbc9c4f7-222d-4785-91cf-ef9aaefb8d0a","672","{""ranges"":[{""min"":0,""max"":500}]}","Greater/Less Test","7fdff557-cdf5-4ce8-b1d1-5bebf418dd3b","greater/less","test greater than and less than","false","false","","Central"
"fbc9c4f7-222d-4785-91cf-ef9aaefb8d0a","373","{""ranges"":[{""min"":0,""max"":500}]}","Greater/Less Test","7fdff557-cdf5-4ce8-b1d1-5bebf418dd3b","greater/less","test greater than and less than","false","false","","South"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","300","{""ranges"":[{""min"":-3,""max"":-2},{""min"":2000,""max"":2996},{""min"":3,""max"":4},{""min"":0,""max"":1}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2295","North"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","246","{""ranges"":[{""min"":0,""max"":1},{""min"":-3,""max"":-2},{""min"":2000,""max"":2996},{""min"":3,""max"":4}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2241","Central"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","571","{""ranges"":[{""min"":3,""max"":4},{""min"":-3,""max"":-2},{""min"":0,""max"":1},{""min"":2000,""max"":2996}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2566","South"
"d4f76515-3210-4b9a-a1a8-f46b0ff1f1f0","84","{""ranges"":[{""min"":-1000,""max"":1000}]}","String Equality Test","2f06e405-6b1e-4792-89d4-6381abe46573","equality","test string equality","false","false","","South"
"d4f76515-3210-4b9a-a1a8-f46b0ff1f1f0","410","{""ranges"":[{""min"":-1000,""max"":1000}]}","String Equality Test","2f06e405-6b1e-4792-89d4-6381abe46573","equality","test string equality","false","false","","South"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","198","{""ranges"":[{""min"":3,""max"":4},{""min"":0,""max"":1},{""min"":2000,""max"":2996},{""min"":-3,""max"":-2}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2193","North"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","754","{""ranges"":[{""min"":0,""max"":1},{""min"":-3,""max"":-2},{""min"":2000,""max"":2996},{""min"":3,""max"":4}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2749","Central"
"d4f76515-3210-4b9a-a1a8-f46b0ff1f1f0","459","{""ranges"":[{""min"":-1000,""max"":1000}]}","String Equality Test","2f06e405-6b1e-4792-89d4-6381abe46573","equality","test string equality","false","false","","South"
"d4f76515-3210-4b9a-a1a8-f46b0ff1f1f0","602","{""ranges"":[{""min"":-1000,""max"":1000}]}","String Equality Test","2f06e405-6b1e-4792-89d4-6381abe46573","equality","test string equality","false","false","","South"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","797","{""ranges"":[{""min"":3,""max"":4},{""min"":0,""max"":1},{""min"":2000,""max"":2996},{""min"":-3,""max"":-2}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2792","South"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","295","{""ranges"":[{""min"":0,""max"":1},{""min"":3,""max"":4},{""min"":-3,""max"":-2},{""min"":2000,""max"":2996}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2290","North"
"fbc9c4f7-222d-4785-91cf-ef9aaefb8d0a","799","{""ranges"":[{""min"":0,""max"":500}]}","Greater/Less Test","7fdff557-cdf5-4ce8-b1d1-5bebf418dd3b","greater/less","test greater than and less than","false","false","","South"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","729","{""ranges"":[{""min"":3,""max"":4},{""min"":0,""max"":1},{""min"":2000,""max"":2996},{""min"":-3,""max"":-2}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2724","Central"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","689","{""ranges"":[{""min"":2000,""max"":2996},{""min"":-3,""max"":-2},{""min"":0,""max"":1},{""min"":3,""max"":4}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2684","South"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","998","{""ranges"":[{""min"":-3,""max"":-2},{""min"":0,""max"":1},{""min"":3,""max"":4},{""min"":2000,""max"":2996}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2993","North"
"d4f76515-3210-4b9a-a1a8-f46b0ff1f1f0","760","{""ranges"":[{""min"":-1000,""max"":1000}]}","String Equality Test","2f06e405-6b1e-4792-89d4-6381abe46573","equality","test string equality","false","false","","Central"
"d4f76515-3210-4b9a-a1a8-f46b0ff1f1f0","735","{""ranges"":[{""min"":-1000,""max"":1000}]}","String Equality Test","2f06e405-6b1e-4792-89d4-6381abe46573","equality","test string equality","false","false","","South"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","915","{""ranges"":[{""min"":-3,""max"":-2},{""min"":0,""max"":1},{""min"":2000,""max"":2996},{""min"":3,""max"":4}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2910","South"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","55","{""ranges"":[{""min"":2000,""max"":2996},{""min"":3,""max"":4},{""min"":0,""max"":1},{""min"":-3,""max"":-2}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2050","South"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","453","{""ranges"":[{""min"":-3,""max"":-2},{""min"":0,""max"":1},{""min"":2000,""max"":2996},{""min"":3,""max"":4}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2448","North"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","201","{""ranges"":[{""min"":3,""max"":4},{""min"":-3,""max"":-2},{""min"":0,""max"":1},{""min"":2000,""max"":2996}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2196","North"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","851","{""ranges"":[{""min"":3,""max"":4},{""min"":0,""max"":1},{""min"":2000,""max"":2996},{""min"":-3,""max"":-2}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2846","South"
"d4f76515-3210-4b9a-a1a8-f46b0ff1f1f0","837","{""ranges"":[{""min"":-1000,""max"":1000}]}","String Equality Test","2f06e405-6b1e-4792-89d4-6381abe46573","equality","test string equality","false","false","","North"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","781","{""ranges"":[{""min"":0,""max"":1},{""min"":-3,""max"":-2},{""min"":2000,""max"":2996},{""min"":3,""max"":4}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2776","Central"
"d4f76515-3210-4b9a-a1a8-f46b0ff1f1f0","469","{""ranges"":[{""min"":-1000,""max"":1000}]}","String Equality Test","2f06e405-6b1e-4792-89d4-6381abe46573","equality","test string equality","false","false","","South"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","273","{""ranges"":[{""min"":2000,""max"":2996},{""min"":0,""max"":1},{""min"":-3,""max"":-2},{""min"":3,""max"":4}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2268","South"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","503","{""ranges"":[{""min"":0,""max"":1},{""min"":2000,""max"":2996},{""min"":-3,""max"":-2},{""min"":3,""max"":4}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2498","North"
"24a29c8a-b97b-4840-9448-23809f040a3a","436","{""ranges"":[{""min"":500,""max"":1200}]}","Central Specific","d0484faf-8f3c-42ec-bfb2-d9edb04f3e52","central_item","Intended for Minors in Central Sector","false","false","","Central"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","51","{""ranges"":[{""min"":-3,""max"":-2},{""min"":0,""max"":1},{""min"":3,""max"":4},{""min"":2000,""max"":2996}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2046","South"
"d4f76515-3210-4b9a-a1a8-f46b0ff1f1f0","115","{""ranges"":[{""min"":-1000,""max"":1000}]}","String Equality Test","2f06e405-6b1e-4792-89d4-6381abe46573","equality","test string equality","false","false","","South"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","699","{""ranges"":[{""min"":-3,""max"":-2},{""min"":0,""max"":1},{""min"":2000,""max"":2996},{""min"":3,""max"":4}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2694","South"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","812","{""ranges"":[{""min"":-3,""max"":-2},{""min"":2000,""max"":2996},{""min"":3,""max"":4},{""min"":0,""max"":1}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2807","North"
"d4f76515-3210-4b9a-a1a8-f46b0ff1f1f0","416","{""ranges"":[{""min"":-1000,""max"":1000}]}","String Equality Test","2f06e405-6b1e-4792-89d4-6381abe46573","equality","test string equality","false","false","","North"
"d4f76515-3210-4b9a-a1a8-f46b0ff1f1f0","232","{""ranges"":[{""min"":-1000,""max"":1000}]}","String Equality Test","2f06e405-6b1e-4792-89d4-6381abe46573","equality","test string equality","false","false","","South"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","744","{""ranges"":[{""min"":3,""max"":4},{""min"":0,""max"":1},{""min"":2000,""max"":2996},{""min"":-3,""max"":-2}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2739","South"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","101","{""ranges"":[{""min"":-3,""max"":-2},{""min"":3,""max"":4},{""min"":2000,""max"":2996},{""min"":0,""max"":1}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2096","North"
"ee858e8e-8f0d-4bd6-a12e-5475af3dfbbb","558","{""ranges"":[{""min"":300,""max"":900}]}","South Specific","5c8dd8d3-75f7-4b0f-8497-3cf0a989d7ad","south_item","Intended for Minors in South Sector","false","false","","South"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","414","{""ranges"":[{""min"":2000,""max"":2996},{""min"":3,""max"":4},{""min"":0,""max"":1},{""min"":-3,""max"":-2}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2409","South"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","634","{""ranges"":[{""min"":2000,""max"":2996},{""min"":-3,""max"":-2},{""min"":3,""max"":4},{""min"":0,""max"":1}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2629","Central"
"d4f76515-3210-4b9a-a1a8-f46b0ff1f1f0","37","{""ranges"":[{""min"":-1000,""max"":1000}]}","String Equality Test","2f06e405-6b1e-4792-89d4-6381abe46573","equality","test string equality","false","false","","North"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","728","{""ranges"":[{""min"":0,""max"":1},{""min"":3,""max"":4},{""min"":2000,""max"":2996},{""min"":-3,""max"":-2}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2723","Central"
"d4f76515-3210-4b9a-a1a8-f46b0ff1f1f0","767","{""ranges"":[{""min"":-1000,""max"":1000}]}","String Equality Test","2f06e405-6b1e-4792-89d4-6381abe46573","equality","test string equality","false","false","","North"
"d419188d-032a-486f-9957-335bfdb2bb04","677","{""ranges"":[]}","Number Equality Test","0fcf4e86-70ea-41aa-ac4b-48b8c84341ac","number equality","test number equality","false","false","","South"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","674","{""ranges"":[{""min"":2000,""max"":2996},{""min"":3,""max"":4},{""min"":-3,""max"":-2},{""min"":0,""max"":1}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2669","South"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","822","{""ranges"":[{""min"":3,""max"":4},{""min"":2000,""max"":2996},{""min"":-3,""max"":-2},{""min"":0,""max"":1}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2817","North"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","663","{""ranges"":[{""min"":0,""max"":1},{""min"":3,""max"":4},{""min"":-3,""max"":-2},{""min"":2000,""max"":2996}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2658","North"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","12","{""ranges"":[{""min"":0,""max"":1},{""min"":-3,""max"":-2},{""min"":2000,""max"":2996},{""min"":3,""max"":4}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2007","North"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","554","{""ranges"":[{""min"":-3,""max"":-2},{""min"":3,""max"":4},{""min"":2000,""max"":2996},{""min"":0,""max"":1}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2549","Central"
"fbc9c4f7-222d-4785-91cf-ef9aaefb8d0a","912","{""ranges"":[{""min"":0,""max"":500}]}","Greater/Less Test","7fdff557-cdf5-4ce8-b1d1-5bebf418dd3b","greater/less","test greater than and less than","false","false","","North"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","982","{""ranges"":[{""min"":0,""max"":1},{""min"":2000,""max"":2996},{""min"":-3,""max"":-2},{""min"":3,""max"":4}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2977","Central"
"d4f76515-3210-4b9a-a1a8-f46b0ff1f1f0","233","{""ranges"":[{""min"":-1000,""max"":1000}]}","String Equality Test","2f06e405-6b1e-4792-89d4-6381abe46573","equality","test string equality","false","false","","Central"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","206","{""ranges"":[{""min"":-3,""max"":-2},{""min"":0,""max"":1},{""min"":2000,""max"":2996},{""min"":3,""max"":4}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2201","South"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","58","{""ranges"":[{""min"":2000,""max"":2996},{""min"":-3,""max"":-2},{""min"":3,""max"":4},{""min"":0,""max"":1}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2053","South"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","390","{""ranges"":[{""min"":0,""max"":1},{""min"":2000,""max"":2996},{""min"":-3,""max"":-2},{""min"":3,""max"":4}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2385","South"
"ee858e8e-8f0d-4bd6-a12e-5475af3dfbbb","205","{""ranges"":[{""min"":300,""max"":900}]}","South Specific","5c8dd8d3-75f7-4b0f-8497-3cf0a989d7ad","south_item","Intended for Minors in South Sector","false","false","","South"
"fc47aae5-5ad0-4102-8ace-6d94347b5e87","575","{""ranges"":[{""min"":0,""max"":1},{""min"":-3,""max"":-2},{""min"":3,""max"":4},{""min"":2000,""max"":2996}]}","Barcode Assignment","e3e1ea5e-6d92-4194-8c74-c959bfda46f2","assign","test assignment of item barcodes. Also, should be assigned to all beneficiaries","false","false","2570","Central"
"d4f76515-3210-4b9a-a1a8-f46b0ff1f1f0","361","{""ranges"":[{""min"":-1000,""max"":1000}]}","String Equality Test","2f06e405-6b1e-4792-89d4-6381abe46573","equality","test string equality","false","false","","South"
