_id,_form_id,_locale,_savepoint_type,_savepoint_timestamp,_savepoint_creator,as_of_date,description,location_accuracy,location_altitude,location_latitude,location_longitude,obj_name,photo_contentType,photo_uriFragment,price,quantity,scancode,type_of_store,_default_access,_owner,_group_read_only,_group_modify,_group_privileged,
b04304fd-af69-44c6-963c-00310c2a5b31,,default,COMPLETE,2016-11-21T18:26:51.372000000,anonymous,2016-11-18T12:11:02.0.9974428,"Kanu Surf, a surf and swim lifestyle brand, is wel...",,,47.61456456,-122.3197901,Kanu Surf Women's Marina Rashguard [],image/jpg,47ba0d3cc2653f179ab7c3671c9adcd7.jpg,21,21,,"[""large"",""chain_store"",""street_front""]",FULL,,,,,
ee462197-c439-49fb-8ae5-7a2cd0c77861,,default,COMPLETE,2016-11-21T18:26:51.448000000,anonymous,2016-11-18T12:11:02.0.8273789,Zhu Zhu Pets Hamster Toy Prince Dashington,,,47.68658726,-122.3135403,Zhu Zhu Pets Prince Dashington,image/jpg,3894adde14b56301c36ed1601dc71f8f.jpg,18.88,65,,"[""large"",""single_site"",""in_mall""]",FULL,,,,,
56d6d14a-7dd9-4919-ac2d-97f6fd3e20ac,,default,COMPLETE,2016-11-21T18:26:51.490000000,anonymous,2016-11-18T12:11:02.0.3155904,"It's crisp enough for workdays, comfortable enough...",,,47.69933027,-122.3441762,Hanes Men's ComfortSoft Piqu?? Polo [],image/jpg,ce74954cf9907453242aac0f0666d7f6.jpg,11.11,21,7.66E+11,"[""medium"",""single_site"",""street_front""]",FULL,,,,,
457e19be-72b1-486a-a9d6-3859bd2d8935,,default,COMPLETE,2016-11-21T18:26:51.618000000,anonymous,2016-11-18T12:11:02.0.5982176,A mini mock wrap top with contrast binding and two...,,,47.66473888,-122.3772038,Cherokee Women's 4800 Mini Mock Wrap Scrub Top [],image/jpg,5a5e8b9ab2ffd1866bb92c525e0d8444.jpg,9.38,68,7.25E+11,"[""medium"",""chain_store"",""in_mall""]",FULL,,,,,
4538c976-bb33-4332-b12d-7800d158088e,,default,COMPLETE,2016-11-21T18:26:51.668000000,anonymous,2016-11-18T12:11:02.0.9424556,100% Polyester. Imported. Hand Wash. Kimono-style ...,,,47.69484823,-122.3446778,iCollection Women's Plus-Size Satin Robe [],image/jpg,2ec72e2254f1260faf181d8d48ae4116.jpg,20.07,84,8.28E+11,"[""large"",""single_site"",""in_mall""]",FULL,,,,,
7a9df344-a415-4580-a837-9de07417d5eb,,default,COMPLETE,2016-11-21T18:26:51.715000000,anonymous,2016-11-18T12:11:02.0.7885671,Hamilton Adjustable Easy -On Step-In Style Dog Har...,,,47.6144318,-122.3183365,"Hamilton Adjustable Easy-On Step-In Style Dog Harness [Red, 3/4"" x 20-30""]",image/jpg,802f475d3d9abeea43a9853fa2099f04.jpg,14.48,44,13227541560,"[""medium"",""single_site"",""in_mall""]",FULL,,,,,
a9638cee-507f-4b0d-be22-6ad274e1f381,,default,COMPLETE,2016-11-21T18:26:51.765000000,anonymous,2016-11-18T12:11:02.0.9541125,A perennial favorite. Natural fit straight leg pan...,,,47.69649476,-122.3767814,Landau Women's 9502 Urbane Relaxed Drawstring Pant [],image/jpg,21d37ee7b8f58477c55c1a1eebc6e8bf.jpg,19.49,48,7.09E+11,"[""medium"",""chain_store"",""street_front""]",FULL,,,,,
28f905fc-9080-4912-9547-72fb4e9655a8,,default,COMPLETE,2016-11-21T18:26:51.803000000,anonymous,2016-11-18T12:11:02.0.4028445,Men's pointed collar long sleeve dress shirt with ...,,,47.6517952,-122.3315063,Milano Moda Men's Long Sleeve Dress Shirt With Matching Tie And Handkerchief [],image/jpg,e8f0e9f10c578706bc5f7556f73d126c.jpg,19.79,66,7.99E+11,"[""large"",""chain_store"",""in_mall""]",FULL,,,,,
6305a7bf-538e-4807-bc13-acd2db4503c2,,default,COMPLETE,2016-11-21T18:26:51.838000000,anonymous,2016-11-18T12:11:02.0.7902606,With clean lines and a mix of materials on the upp...,,,47.67267683,-122.3624638,Jordan Flight Tr 97 Mid Mens Style: 574417-002 [],image/jpg,37f38603209ae55d7406e57d3f036b65.jpg,98.05,27,6.40E+11,"[""large"",""chain_store"",""street_front""]",FULL,,,,,
c3902b80-77e2-4929-9f69-d1b844d70de7,,default,COMPLETE,2016-11-21T18:26:51.873000000,anonymous,2016-11-18T12:11:02.0.8811543,Premium Weight 50/50 cotton/poly blend sweatpants...,,,47.67118543,-122.2873927,Jerzees Men's NuBlend Fleece Relaxed fit Sweatpants [],image/jpg,15912868a1e23779e7c6b2fddaf320b7.jpg,12.64,89,42463009510,"[""large"",""chain_store"",""street_front""]",FULL,,,,,
212a4175-5116-45d3-a630-0edb9b58fbad,,default,COMPLETE,2016-11-21T18:26:51.906000000,anonymous,2016-11-18T12:11:02.0.3992926,"100% WATERPROOF Insulated Kamik Goliath 1 Boots, r...",,,47.65494179,-122.3101393,Kamik Men's Goliath1 Cold-Weather Boot [],image/jpg,f566413665ff03b7fad6aff32cb141e9.jpg,70.22,25,56248203628,"[""large"",""single_site"",""street_front""]",FULL,,,,,
72503df1-0769-49d6-afcd-13b52a678597,,default,COMPLETE,2016-11-21T18:26:51.957000000,anonymous,2016-11-18T12:11:02.0.2677115,"100% Cotton- Light Steel: 90% Cotton, 10% Polyeste...",,,47.58759491,-122.3104293,Hanes Men's ComfortSoft T-Shirt (Pack of 4),image/jpg,0281aaa160574c5259405617b87b9825.jpg,14.9,87,9607293,"[""small"",""single_site"",""in_mall""]",FULL,,,,,
9bd8f247-10c1-4356-885e-8c9f1aa19ed5,,default,COMPLETE,2016-11-21T18:26:52.004000000,anonymous,2016-11-18T12:11:02.0.0352969,"100% Cotton- Light Steel: 90% Cotton, 10% Polyeste...",,,47.65894196,-122.2554947,Hanes Men's ComfortSoft T-Shirt (Pack of 4),image/jpg,5bf50b0135ef7b165deee25a5d6af633.jpg,18.55,24,9612877,"[""large"",""single_site"",""street_front""]",FULL,,,,,
6cbf1dec-b105-4e63-8864-600f3b1a0688,,default,COMPLETE,2016-11-21T18:26:52.040000000,anonymous,2016-11-18T12:11:02.0.2799351,A modern classic fit warm-up jacket features a lux...,,,47.60968804,-122.3598007,Cherokee Women's Luxe Snap Front Warm-Up Jacket [],image/jpg,4b6d264b54b95b8d40e0b65a6002dc76.jpg,17.02,43,7.37E+11,"[""small"",""chain_store"",""street_front""]",FULL,,,,,
c3b505d9-8438-49ef-81b2-98a2329aa63d,,default,COMPLETE,2016-11-21T18:26:52.074000000,anonymous,2016-11-18T12:11:02.0.7573631,Roadmaster 067,,,47.63909515,-122.3856183,Roadmaster 067 Quick Disconnect Crossbar,image/jpg,d813381203c29ec0b61e7fc4f40c45f5.jpg,63.22,26,7.58E+11,"[""large"",""single_site"",""street_front""]",FULL,,,,,
ddfe550f-ba74-48b3-be15-d80586bcd523,,default,COMPLETE,2016-11-21T18:26:52.109000000,anonymous,2016-11-18T12:11:02.0.9432825,Quality and style combined into one essential kitc...,,,47.65234744,-122.2746336,"Hamilton Beach 50235 WaveMaker 10-Speed Blender, Black",image/jpg,c1f74bad1dc7ef0fd280a03af25daf46.jpg,35.99,65,7.78E+11,"[""online""]",FULL,,,,,
7b2d131d-ccba-4cf1-97f3-9e4412c72247,,default,COMPLETE,2016-11-21T18:26:52.151000000,anonymous,2016-11-18T12:11:02.0.5139879,"Upon purchase, you will get an email confirmation ...",,,47.65274011,-122.377014,SquareTrade 4-Year Camera Protection Plan ($125-$150),image/jpg,db9479386e746446fb4ee2f37aac2be9.jpg,19.81,46,8.45E+11,"[""small"",""single_site"",""in_mall""]",FULL,,,,,
60c12867-e9cf-453e-9e7e-795362daa3dc,,default,COMPLETE,2016-11-21T18:26:52.190000000,anonymous,2016-11-18T12:11:02.0.3061284,"Capezio?? cotton classics ideal for studio dress, a...",,,47.67155563,-122.320683,Capezio Women's Classic Short Sleeve Leotard [],image/jpg,9783ded3f414f7b646b875a1947aae0e.jpg,18.5,42,52931908634,"[""large"",""single_site"",""street_front""]",FULL,,,,,
67b340ff-2285-4283-8742-ff5184656c7e,,default,COMPLETE,2016-11-21T18:26:52.224000000,anonymous,2016-11-18T12:11:02.0.8615728,This Thomas %26 Friends%26%23xFFFD%3B puzzle meets...,,,47.68239712,-122.3495746,Thomas & Friends: Off to Work - 24 Piece Floor Puzzle in Shaped Box,image/jpg,386e3676e4e91c01f4bfaf5aac3d7eed.jpg,17.96,28,,"[""large"",""single_site"",""in_mall""]",FULL,,,,,
8e1d755e-679b-401e-82a5-cb3a56aa653b,,default,COMPLETE,2016-11-21T18:26:52.273000000,anonymous,2016-11-18T12:11:02.0.2938162,"A mid-rise, straight leg pant features a soft elas...",,,47.66495509,-122.3113543,Cherokee Women's Mid-Rise Pull-On Pant Cargo Pant [],image/jpg,26c76e2a090c51d7a3e1400df95828ea.jpg,20.98,67,7.37E+11,"[""online""]",FULL,,,,,
454bca8b-11db-401d-9aa4-61b59264cb44,,default,COMPLETE,2016-11-21T18:26:52.334000000,anonymous,2016-11-18T12:11:02.0.7653242,Men's pointed collar long sleeve dress shirt with ...,,,47.64469087,-122.3392432,Milano Moda Men's Long Sleeve Dress Shirt With Matching Tie And Handkerchief [],image/jpg,e4a85afc1717db485fda619a73450400.jpg,21.79,82,7.99E+11,"[""small"",""chain_store"",""street_front""]",FULL,,,,,
3cc83b7c-75f6-4a21-b7d6-d4aa84b9f3de,,default,COMPLETE,2016-11-21T18:26:52.372000000,anonymous,2016-11-18T12:11:02.0.1321712,A round neck top features a hidden Velcro security...,,,47.66735692,-122.2968895,Cherokee Women's Short-Sleeve Scrub Top [],image/jpg,58dcbdf8236c472467371535bdd8c637.jpg,19.98,87,7.37E+11,"[""small"",""chain_store"",""in_mall""]",FULL,,,,,
c938db9c-00e0-42f2-b0c7-f8c2ae74a8be,,default,COMPLETE,2016-11-21T18:26:52.406000000,anonymous,2016-11-18T12:11:02.0.4401148,7 3/4 ounce light weight 5-pocket pant is stylish ...,,,47.66851337,-122.3006251,Dickies Men's Slim Straight-Fit Lightweight Five-Pocket Twill Pant [],image/jpg,7d6949123d86e2f2679ee42eec8b7e71.jpg,18.99,47,29311194888,"[""small"",""single_site"",""street_front""]",FULL,,,,,
d2b853f8-cbd4-482d-977f-968c751a7329,,default,COMPLETE,2016-11-21T18:26:52.450000000,anonymous,2016-11-18T12:11:02.0.0795655,7 3/4 ounce light weight 5-pocket pant is stylish ...,,,47.65259333,-122.3545075,Dickies Men's Slim Straight-Fit Lightweight Five-Pocket Twill Pant [],image/jpg,41f97ddedbd4abddfe3909330da87850.jpg,18.99,87,29311195618,"[""online""]",FULL,,,,,
8fb35fd1-65eb-4681-8b0f-1bf34b24cecd,,default,COMPLETE,2016-11-21T18:26:52.485000000,anonymous,2016-11-18T12:11:02.0.9076567,- 100%25 brand new and high quality Gold Plated Cl...,,,47.58479136,-122.3386035,Guitar Tuning Keys - LEORX 2pcs Classical Guitar Tuners Tuning Pegs Keys Machine Heads [As Shown],image/jpg,e42b34489cf431b535fa2a367cbcbbf2.jpg,11.59,42,8.89E+11,"[""large"",""single_site"",""street_front""]",FULL,,,,,
deaf2f27-8e0d-40d7-9835-6ef3cff1b6e6,,default,COMPLETE,2016-11-21T18:26:52.523000000,anonymous,2016-11-18T12:11:02.0.4733719,"All steel construction. 500 watts of power, 110 vo...",,,47.65831435,-122.3485219,"Metro Vacuum VM4BS500 Professional Stainless Steel 120V, 500-Watt High Performance Hand Vac [Silver]",image/jpg,2b7312dbd21c8f87f3a57d4cfde27ad5.jpg,64.68,63,,"[""large"",""single_site"",""in_mall""]",FULL,,,,,
4cf85234-633a-429e-ad41-f6f06a53eb0a,,default,COMPLETE,2016-11-21T18:26:52.564000000,anonymous,2016-11-18T12:11:02.0.6053171,Faux fur serves a dual purpose of on-trend style a...,,,47.60104654,-122.3444853,Baffin Women's Loki Snow Boot [],image/jpg,ba60a3b943600dfda767f809208ddaa5.jpg,63.98,68,59781861256,"[""online""]",FULL,,,,,
464ffbb0-d61a-4156-9aab-adfa55bd85e0,,default,COMPLETE,2016-11-21T18:26:52.620000000,anonymous,2016-11-18T12:11:02.0.7388941,"Often a key ingredient in soilless potting mixes, ...",,,47.65695876,-122.3589863,"Vermiculite, 4 cu ft",image/jpg,8be8d4c729dea45b9add2cc7e0bc11bd.jpg,72.88,64,18296106405,"[""medium"",""single_site"",""street_front""]",FULL,,,,,
c2cb7a9e-4a1e-4c00-a95d-c04bff92a647,,default,COMPLETE,2016-11-21T18:26:52.670000000,anonymous,2016-11-18T12:11:02.0.0267289,Capezio's Long sleeve leotard is a best seller mad...,,,47.66541201,-122.3446152,Capezio Women's Long Sleeve Leotard [],image/jpg,97db218389a578fce726a47ba1cc4838.jpg,19,24,52931761048,"[""medium"",""single_site"",""street_front""]",FULL,,,,,
e9fc8d2d-1e71-43d8-b8e8-b17086af6d18,,default,COMPLETE,2016-11-21T18:26:52.706000000,anonymous,2016-11-18T12:11:02.0.2795394,"Made in Canada, built in the USA. Adjustable snow ...",,,47.62134695,-122.2930163,Kamik Waterbug 6 Cold Weather Boot (Toddler/Little Kid/Big Kid),image/jpg,ffca25ae2b45d064257286e39a64da20.jpg,58,29,56248330638,"[""medium"",""chain_store"",""street_front""]",FULL,,,,,
54725073-05fd-4095-a763-bd8802e38a7b,,default,COMPLETE,2016-11-21T18:26:52.750000000,anonymous,2016-11-18T12:11:02.0.7369060,Made from stretchable Polycotton with spandex and ...,,,47.67990586,-122.3630891,Condor Stealth Operator Pants Black [],image/jpg,6fde61d7144dfd8ee58fa73821e14823.jpg,60.99,69,22886610203,"[""medium"",""single_site"",""street_front""]",FULL,,,,,
8f8d8da7-6d0a-4a12-9a0c-5c04fc84c673,,default,COMPLETE,2016-11-21T18:26:52.788000000,anonymous,2016-11-18T12:11:02.0.3599976,Fuctional task lighting Adjustable arm and shade O...,,,47.6592379,-122.3150312,"Victory Architect Clamp Lamp, Black",image/jpg,63ce4a4e88815da986d3d8f998f295ed.jpg,14.29,30,6.76E+11,"[""small"",""chain_store"",""street_front""]",FULL,,,,,
1e252a74-3872-47f3-9ec0-c9e6bf264dd3,,default,COMPLETE,2016-11-21T18:26:52.822000000,anonymous,2016-11-18T12:11:02.0.3436324,Help keep your dishes and clean dishwasher sparkli...,,,47.69591621,-122.3913027,Cascade Platinum Actionpacs Lemon Burst Scent Dishwasher Detergent 43 Count,image/jpg,045f6736178eb8e79545d8eaa07a04af.jpg,36.95,45,37000844709,"[""large"",""single_site"",""street_front""]",FULL,,,,,
4db3b6d8-e6bb-4959-9b3a-087719052830,,default,COMPLETE,2016-11-21T18:26:52.856000000,anonymous,2016-11-18T12:11:02.0.0451408,Intended for Wired Home and Office Networks The Ca...,,,47.68268085,-122.314215,"Cable Matters 5 Pack, Cat6a Snagless Shielded (SSTP/SFTP) Ethernet Patch Cable in Black 10 Feet",image/jpg,e8dc065f76cc21aa4e6857e8f789fe65.jpg,19.99,82,81159810467,"[""online""]",FULL,,,,,
e6edc8d7-2d6b-454a-8544-aa2b8a79a4ee,,default,COMPLETE,2016-11-21T18:26:52.902000000,anonymous,2016-11-18T12:11:02.0.5563389,Pack more fun in this co-branded Disney and Americ...,,,47.62774652,-122.3353152,"American Tourister Star Wars Softside 18"" Upright - Star Wars Darth Vader",image/jpg,91f82dcfad5306ef7253ef95c4c3125a.jpg,37.99,51,,"[""large"",""single_site"",""street_front""]",FULL,,,,,
1d494533-fdf0-4113-9c29-7ca639be871b,,default,COMPLETE,2016-11-21T18:26:52.966000000,anonymous,2016-11-18T12:11:02.0.4738766,Solid joint pliers. High leverage rivet location f...,,,47.64770943,-122.3831452,Craftsman 9-45103 8-Inch Long Nose Pliers,image/jpg,977a3cecf1f47272dde497b28577c549.jpg,14.98,49,6.49E+11,"[""large"",""single_site"",""in_mall""]",FULL,,,,,
cf2f1b61-21fc-4657-bab6-1ed743cccba9,,default,COMPLETE,2016-11-21T18:26:53.021000000,anonymous,2016-11-18T12:11:02.0.5709738,Natural Sleep and well being are evident in our 11...,,,47.71165863,-122.3225508,11 inch Gel Memory Foam Mattress - Cool Gel Infused - Triple-Layered - CertiPUR-US Certified - Medium Firm - 20-Year Warranty - Queen Size [Queen],image/jpg,c882e3e3faef45fa1c3f75be0654b302.jpg,388.99,85,6.09E+11,"[""small"",""single_site"",""in_mall""]",FULL,,,,,
1f55e37b-24e9-4e0f-8da4-a8f837a6a0f4,,default,COMPLETE,2016-11-21T18:26:53.062000000,anonymous,2016-11-18T12:11:02.0.5040508,100% Nylon. Machine Wash. Half slip featuring elas...,,,47.70202881,-122.3097499,Vanity Fair Women's Tricot Double Slit Half Slip 11717 [],image/jpg,5a249a768f97c5591f30c8839d7957b4.jpg,12.9,90,7.54E+11,"[""small"",""chain_store"",""street_front""]",FULL,,,,,
1d92dd74-fa84-43a6-be47-7baa7b50a5fb,,default,COMPLETE,2016-11-21T18:26:53.105000000,anonymous,2016-11-18T12:11:02.0.0620538,High Quality German Filters,,,47.66311279,-122.3590892,B+W 72mm Slim-Line Circular Polarizer with Multi-Resistant Coating [72 mm],image/jpg,7b69bbe76ec4f0225ed1d813ce3f38b0.jpg,221,48,12240264586,"[""small"",""chain_store"",""in_mall""]",FULL,,,,,
7e5b140b-db39-431e-b00c-cd5e805183d6,,default,COMPLETE,2016-11-21T18:26:53.139000000,anonymous,2016-11-18T12:11:02.0.5607524,This palette consists of 12 vibrant basic shades i...,,,47.6399317,-122.3836458,Coastal Scents Creative Me #1 Makeup Palette [CREATIVE ME PALETTE],image/jpg,98b7e559868be0fc2fc4465149aede3f.jpg,19.68,28,6.10E+11,"[""small"",""single_site"",""street_front""]",FULL,,,,,
5d92dac8-ba6e-47b9-a9c7-8ed30d0bea84,,default,COMPLETE,2016-11-21T18:26:53.176000000,anonymous,2016-11-18T12:11:02.0.7051265,Nine West offers a quick edit of the runways -- pi...,,,47.65533108,-122.2980874,Nine West Women's Gaget Dress Pump [],image/jpg,1b278da58ace038725d1351e7e9c7a49.jpg,111,63,7.40E+11,"[""medium"",""single_site"",""in_mall""]",FULL,,,,,
827c2949-4695-40c6-893f-018b1a6e9c4a,,default,COMPLETE,2016-11-21T18:26:53.224000000,anonymous,2016-11-18T12:11:02.0.6065522,In a busy day of work the last thing you need is d...,,,47.65688879,-122.3140522,Dunham by New Balance Men's REVchase Slip-On [],image/jpg,8b330b4776f3d86cb0e6bc75d929e0bf.jpg,144.94,21,8.87E+11,"[""medium"",""single_site"",""in_mall""]",FULL,,,,,
07469eec-fe33-4e8d-a6b3-9d8a39be9bc8,,default,COMPLETE,2016-11-21T18:26:53.269000000,anonymous,2016-11-18T12:11:02.0.4678979,Value Series Acrylic Paints like Liquitex BASICS a...,,,47.6355276,-122.3578829,"Liquitex Professional Heavy Body Acrylic Paint 4.65-oz tube, Ultramarine Blue (Green Shade)",image/jpg,b69fff5838db35ee46a1d892bf3995c8.jpg,13.49,87,94376922776,"[""medium"",""chain_store"",""in_mall""]",FULL,,,,,
0a69d5b3-36a3-4ff1-98f4-4255f8cce23f,,default,COMPLETE,2016-11-21T18:26:53.319000000,anonymous,2016-11-18T12:11:02.0.2046138,The Neumok is a six-eyelet balmoral with classic A...,,,47.58928434,-122.3683272,Allen Edmonds Men's Neumok Lace-Up Wingtip Shoe [],image/jpg,407b6786458639aa6d2ad7683140cde7.jpg,276,81,8.87E+11,"[""large"",""chain_store"",""street_front""]",FULL,,,,,
2da05f34-4ef9-44a2-9428-85e7dba6b063,,default,COMPLETE,2016-11-21T18:26:53.373000000,anonymous,2016-11-18T12:11:02.0.6952568,We think kids deserve the same high-quality boots ...,,,47.63808895,-122.3133741,KEEN Alamosa Hiking Shoe (Toddler/Little Kid),image/jpg,2446edc5c60ca7d11ab180e4339f3dda.jpg,54.95,47,8.71E+11,"[""medium"",""single_site"",""street_front""]",FULL,,,,,
9055f994-2191-41f9-a32b-22fb70ea6945,,default,COMPLETE,2016-11-21T18:26:53.418000000,anonymous,2016-11-18T12:11:02.0.4708752,Champion Eco Fleece Pullover Hoodie is made of a s...,,,47.67367647,-122.3166339,Champion Men's Pullover Eco Fleece Hoodie [],image/jpg,764e34ebe7e893c4e24c2daf437c783a.jpg,19.46,41,11919618644,"[""online""]",FULL,,,,,
6f9ecdc1-0026-4343-a3f0-e748c7ce52ff,,default,COMPLETE,2016-11-21T18:26:53.455000000,anonymous,2016-11-18T12:11:02.0.5150797,Cotton/Spandex. Tank ballet cut leotard features M...,,,47.63569974,-122.2922053,Capezio Girls' High-Neck Tank Leotard [],image/jpg,830f3e8497f02af13456c4562d81e707.jpg,21.73,61,97507746913,"[""medium"",""chain_store"",""in_mall""]",FULL,,,,,
2087c1c1-eeb9-4f3f-8017-0f9d57bef954,,default,COMPLETE,2016-11-21T18:26:53.490000000,anonymous,2016-11-18T12:11:02.0.0989751,These scrub pants are mid-rise with an easy fashio...,,,47.68585766,-122.2781125,WonderWink Women's Scrub Cargo Pant [],image/jpg,769ec9fd443dfca0bfc137b33cdf35c5.jpg,19.98,63,8.47E+11,"[""large"",""chain_store"",""in_mall""]",FULL,,,,,
e062a5ac-1874-4952-ab69-0f8bcca1fb11,,default,COMPLETE,2016-11-21T18:26:53.525000000,anonymous,2016-11-18T12:11:02.0.0819437,These scrub pants are mid-rise with an easy fashio...,,,47.65729372,-122.3300611,WonderWink Women's Scrub Cargo Pant [],image/jpg,134f82a20a76d8ddc82e7a5442985fc3.jpg,20.98,47,8.47E+11,"[""large"",""single_site"",""in_mall""]",FULL,,,,,
c2de80ab-1801-4d86-b647-62c24f1ad81e,,default,COMPLETE,2016-11-21T18:26:53.571000000,anonymous,2016-11-18T12:11:02.0.5580974,These scrub pants are mid-rise with an easy fashio...,,,47.69096744,-122.3458917,WonderWink Women's Scrub Cargo Pant [],image/jpg,6579eceb05f643639f6100d0514f8341.jpg,20.98,64,8.47E+11,"[""online""]",FULL,,,,,
2321c534-2d56-4ad4-a5c7-934c79415d03,,default,COMPLETE,2016-11-21T18:26:53.617000000,anonymous,2016-11-18T12:11:02.0.1619964,Our classic relaxed pant comes with an elastic wai...,,,47.69311197,-122.3332165,Landau Women's Classic Relaxed Scrub Pant [],image/jpg,ca4804c16788f804874266fec1be80dd.jpg,19.85,47,7.09E+11,"[""medium"",""chain_store"",""in_mall""]",FULL,,,,,
5505bb4b-51f6-4055-8b88-44f3084295f7,,default,COMPLETE,2016-11-21T18:26:53.657000000,anonymous,2016-11-18T12:11:02.0.6965154,Women will love these Dickies classic work pants F...,,,47.65087542,-122.3590065,Dickies Women's Original Work Pant with Wrinkle And Stain Resistance [],image/jpg,a372108b82839f576191345dda7d36fb.jpg,23.99,23,6.08E+11,"[""small"",""chain_store"",""street_front""]",FULL,,,,,
d044d35f-0870-4d75-8fcc-20d2184ff632,,default,COMPLETE,2016-11-21T18:26:53.718000000,anonymous,2016-11-18T12:11:02.0.3218652,65% Polyester/35% Cotton. Imported. Machine Wash. ...,,,47.68725255,-122.3897747,Dickies Men's Slim Straight Fit Work Pant [],image/jpg,669c48c62a56c05f0b987b9478c8b791.jpg,19.99,43,6.08E+11,"[""small"",""chain_store"",""street_front""]",FULL,,,,,
672ef793-ec4f-425c-99a7-d4c45e559488,,default,COMPLETE,2016-11-21T18:26:53.757000000,anonymous,2016-11-18T12:11:02.0.0023052,Popular womens Dreamgirl costume includes stretch ...,,,47.65574565,-122.3706719,Dreamgirl Women's Makin' Waves Costume [],image/jpg,134692316b04ac9b649c145a826fc93e.jpg,20.71,29,8.77E+11,"[""small"",""chain_store"",""street_front""]",FULL,,,,,
1aaf7ada-80d1-4d4a-85e7-ed5bb0ed94c0,,default,COMPLETE,2016-11-21T18:26:53.798000000,anonymous,2016-11-18T12:11:02.0.4634090,98% Cotton/2% Spandex. Imported. Machine Wash. Fiv...,,,47.69854529,-122.3183675,Southpole Juniors Basic Uniform Bootcut Pant [],image/jpg,bc59170d3014aeb7fa95a08d0c1caf79.jpg,16.98,86,8.85E+11,"[""small"",""chain_store"",""street_front""]",FULL,,,,,
7efecac0-1f78-432a-ad90-3c80722cb3ff,,default,COMPLETE,2016-11-21T18:26:53.838000000,anonymous,2016-11-18T12:11:02.0.9354456,A v-neck top features a slightly curved front yoke...,,,47.69303477,-122.3115664,Cherokee Women's Workwear Scrubs V-Neck Top [],image/jpg,ac400af996f1ca8df60a8516c6bf6409.jpg,15.98,27,7.37E+11,"[""small"",""chain_store"",""street_front""]",FULL,,,,,
cd650949-3e1b-458c-8e44-669e3f8dd944,,default,COMPLETE,2016-11-21T18:26:53.874000000,anonymous,2016-11-18T12:11:02.0.1502696,These Maevn drawstring scrubs have an elastic back...,,,47.65327661,-122.3406819,Maevn Women's 'Core' Half Back Elastic & Drawstring Flare Leg Srub Pant [],image/jpg,f35d6c964e72b77440e27fff3fb20d1a.jpg,17.98,52,8.47E+11,"[""small"",""chain_store"",""in_mall""]",FULL,,,,,
3e53409c-29f4-49ff-9e1e-91fee59ab28f,,default,COMPLETE,2016-11-21T18:26:53.923000000,anonymous,2016-11-18T12:11:02.0.9681414,"65% Polyester, 35% Cotton. Imported. Machine Wash...",,,47.66093187,-122.3411295,Cherokee Women's Workwear Scrubs Tie Back Mock Wrap Tunic [],image/jpg,1e4b40727dc6a1dedc64b1345dbfb3f8.jpg,18.98,89,7.37E+11,"[""medium"",""chain_store"",""in_mall""]",FULL,,,,,
67619864-4196-4562-a2d4-9d60dfc9d36c,,default,COMPLETE,2016-11-21T18:26:53.955000000,anonymous,2016-11-18T12:11:02.0.3202219,"65% Polyester, 35% Cotton. Imported. Machine Wash...",,,47.66900778,-122.3437558,Cherokee Women's Workwear Scrubs Tie Back Mock Wrap Tunic [],image/jpg,a820e655249b90d9e3ed4a4e7acb4a55.jpg,16.98,26,7.37E+11,"[""large"",""chain_store"",""street_front""]",FULL,,,,,
275ae479-1ac6-4479-b8c3-4668bc56e186,,default,COMPLETE,2016-11-21T18:26:53.989000000,anonymous,2016-11-18T12:11:02.0.5554985,"This traditional classic fit, natural rise pull-on...",,,47.64814097,-122.3112734,Cherokee Women's Workwear Scrubs Pull-On Pant [],image/jpg,f19eac02fb2d38c119712ae579e74adf.jpg,15.98,90,7.25E+11,"[""medium"",""single_site"",""street_front""]",FULL,,,,,
19293ae1-5011-4a72-9de2-beb40466e7cb,,default,COMPLETE,2016-11-21T18:26:54.055000000,anonymous,2016-11-18T12:11:02.0.1957844,"Button front, cardigan warm-up with two patch pock...",,,47.65120651,-122.3058213,Cherokee Women's Workwear Scrubs Cardigan Warm-Up Jacket [],image/jpg,e86d3a761353478ca4c1d9c1044bd7a7.jpg,18.98,45,7.25E+11,"[""small"",""chain_store"",""in_mall""]",FULL,,,,,
d700bc61-3cae-4842-9715-8c4f3fc09e0d,,default,COMPLETE,2016-11-21T18:26:54.097000000,anonymous,2016-11-18T12:11:02.0.7380997,"This traditional classic fit, elastic waist utilit...",,,47.6148272,-122.2904818,Cherokee Women's Workwear Scrubs Pull-On Cargo Pant [],image/jpg,49c1590b1f4e2ea1dc51027a18f6557f.jpg,17.98,48,7.25E+11,"[""medium"",""single_site"",""in_mall""]",FULL,,,,,
dcec1e27-0790-4cc6-8d95-94ea08579ec7,,default,COMPLETE,2016-11-21T18:26:54.134000000,anonymous,2016-11-18T12:11:02.0.7929538,Never Say Never is known for its innovative floral...,,,47.6733946,-122.3088955,Cosabella Women's Never Say Never Prettie Underwire Bra [],image/jpg,e108a0029652d61883fa0ecbc31bb2e0.jpg,60.95,84,8.88E+11,"[""small"",""chain_store"",""in_mall""]",FULL,,,,,
