_id,_form_id,_locale,_savepoint_type,_savepoint_timestamp,_savepoint_creator,as_of_date,description,location_accuracy,location_altitude,location_latitude,location_longitude,obj_name,photo_contentType,photo_uriFragment,price,quantity,scancode,type_of_store,_filter_type,_filter_value,_row_etag
29c24cc4-d2df-4835-828e-07dccc47ce44,,default,COMPLETE,2016-11-21T18:26:03.261000000,anonymous,2016-11-18T12:11:02.0.5563225,"Specifications * Input Voltage: 100-240V, 50/60Hz ...",,,47.66203695,-122.2659307,"MarsLG 5-Level Dimmable Touch Switch Flex Neck LED Desk Lamp 6 Watt, 2407WH",image/jpg,316a413462d3386d58c3bc923d39b550.jpg,17.98,50,609207163473,"[""large"",""single_site"",""in_mall""]",DEFAULT,,
92ebf70f-e820-4e4b-ad30-74284ffea1bf,,default,COMPLETE,2016-11-21T18:26:03.297000000,anonymous,2016-11-18T12:11:02.0.4236894,Get a tremendous value with the Natural Uniforms C...,,,47.69403025,-122.3527191,Natural Uniforms Women's Contrast Trim Scrub Set [],image/jpg,d5f652570733c2c345fb2bd0f775d0d3.jpg,18.98,40,797734111736,"[""medium"",""chain_store"",""in_mall""]",DEFAULT,,
02972779-84b3-454c-b459-1c3144160459,,default,COMPLETE,2016-11-21T18:26:03.330000000,anonymous,2016-11-18T12:11:02.0.1970417,"This traditional classic fit, natural rise pull-on...",,,47.65831646,-122.3594376,Cherokee Women's Workwear Scrubs Pull-On Pant [],image/jpg,6c950dfcb494d740368d989dde0b5406.jpg,18.98,68,724841403232,"[""large"",""chain_store"",""in_mall""]",DEFAULT,,
b189cf51-ee97-446f-95ba-e70ddcd21268,,default,COMPLETE,2016-11-21T18:26:03.360000000,anonymous,2016-11-18T12:11:02.0.6746455,gDiapers are redefining diapers by giving parents ...,,,47.63206954,-122.2842116,"gDiapers gPants, Genius Blue, Small []",image/jpg,f539a25e68f55f90cc7459bb67e465ef.jpg,15.98,48,816669010867,"[""medium"",""single_site"",""in_mall""]",DEFAULT,,
5ebcc546-6a06-42aa-b262-9e17a09868c8,,default,COMPLETE,2016-11-21T18:26:03.397000000,anonymous,2016-11-18T12:11:02.0.6619866,About Jerzees We are a leading global company spec...,,,47.69009876,-122.343188,Jerzees Men's Super Sweats Crew Neck Sweatshirt [],image/jpg,14cbd5c1a14955dfa8f9789f0067be47.jpg,16.97,63,885306015824,"[""online""]",DEFAULT,,
59111e10-3ea9-467e-99c2-fe987df295a7,,default,COMPLETE,2016-11-21T18:26:03.431000000,anonymous,2016-11-18T12:11:02.0.4643817,The Secret is Out. The Best Facial Cleansing Brush...,,,47.65044807,-122.3389221,Compatible Replacement Cashmere Cleanse Facial Brush Heads(2 Pack),image/jpg,b3dd1f057d9b7501403a0e3ed4d910b4.jpg,15.89,43,708191229483,"[""small"",""single_site"",""street_front""]",DEFAULT,,
2c970ec3-85fa-40e1-9283-456e4ca5d57f,,default,COMPLETE,2016-11-21T18:26:03.468000000,anonymous,2016-11-18T12:11:02.0.6233359,This vehicle specific SU fit Hook set is designed ...,,,47.61422062,-122.3621628,INNO SU Fit Hook Set [],image/jpg,d44b163988c8fa748d6b703be248f986.jpg,73.38,42,047998533196,"[""large"",""single_site"",""street_front""]",DEFAULT,,
f23ee371-e6b8-4383-b7ab-5d335e3afebe,,default,COMPLETE,2016-11-21T18:26:03.514000000,anonymous,2016-11-18T12:11:02.0.3513191,Compatibility:Acer Aspire,,,47.66433212,-122.3551907,"Pwr+ 65W Extra Long 14 Ft AC-Adapter-Laptop-Charger for Acer-Aspire V5-V7-V3-R7-S3-E1-M5, 5532-5349-5750-5742-5250 5253 5733 5534 5336 5552 5560; TravelMate-B1-B113-P6-P645-P2-P4-X4 Cord",image/jpg,ec60e915225bf0007f052d396828d407.jpg,15.89,68,,"[""large"",""chain_store"",""street_front""]",DEFAULT,,
7151ea5f-f1f1-4b9b-9ac5-ebc10d31fb7b,,default,COMPLETE,2016-11-21T18:26:03.552000000,anonymous,2016-11-18T12:11:02.0.3170202,These Boxercraft Flannel Pants are comfortable and...,,,47.68105722,-122.3501136,Boxercraft Flannel Pants [],image/jpg,37b0032dfbc7874091feda2bcccd912e.jpg,18.0,24,638529780631,"[""medium"",""single_site"",""street_front""]",DEFAULT,,
be992461-2a8f-4cb7-87fc-a7e655c4ad5e,,default,COMPLETE,2016-11-21T18:26:03.587000000,anonymous,2016-11-18T12:11:02.0.5442856,When you choose Energy Star approved Verilux Natur...,,,47.65591093,-122.3418102,"Verilux 13 Watt Natural Spectrum Spiral Compact Fluorescent Bulbs, 2 Count []",image/jpg,809180426ef2c1653b2ab593e9c2bcc3.jpg,11.94,83,768533051110,"[""large"",""single_site"",""street_front""]",DEFAULT,,
7527c6f7-3a68-43e2-b229-0155de4891b1,,default,COMPLETE,2016-11-21T18:26:03.620000000,anonymous,2016-11-18T12:11:02.0.8409620,This Betsey Johnson Underwire Bra is guaranteed au...,,,47.61918026,-122.312593,Betsey Johnson Women's Stocking Stripe Lightly Lined Demi Bra [],image/jpg,43d641ea09e679bd553bed9957914f25.jpg,17.98,48,883770567160,"[""large"",""single_site"",""street_front""]",DEFAULT,,
1554365a-32a0-4ebf-b082-f5954aa067a7,,default,COMPLETE,2016-11-21T18:26:03.653000000,anonymous,2016-11-18T12:11:02.0.2013222,Green Lantern Hunter Green T-Shirt. Features the g...,,,47.66321988,-122.3352599,Officially Licensed DC Comics Green Lantern T-Shirt [],image/jpg,c265999ab5fa8be7ec6a1ac36a659d98.jpg,22.21,49,609328352558,"[""online""]",DEFAULT,,
5fcc2377-0cce-422f-879c-3475106df719,,default,COMPLETE,2016-11-21T18:26:03.693000000,anonymous,2016-11-18T12:11:02.0.2397770,Every Depo fan endures robust validation tests to ...,,,47.7305467,-122.3153334,Depo 335-55010-100 Radiator Fan Assembly,image/jpg,c11b743098fc3287837ed843381eba37.jpg,59.11,81,847457055739,"[""small"",""chain_store"",""in_mall""]",DEFAULT,,
b52de993-f7b2-4ce9-bc62-f18b367d7771,,default,COMPLETE,2016-11-21T18:26:03.730000000,anonymous,2016-11-18T12:11:02.0.2084990,MEASUREMENTS: Bust: 20.75 inchWaist: 32 inchShould...,,,47.65900779,-122.3382712,MONDAYSUIT Mens Two-Piece Slim-Fit Solid Two-Button Blazer Jacket & Trouser [],image/jpg,b67112d372c7042404156f52b02efa59.jpg,60.75,49,708131629496,"[""small"",""chain_store"",""street_front""]",DEFAULT,,
5591338f-b298-4ddb-ab39-07f7afd17da5,,default,COMPLETE,2016-11-21T18:26:03.765000000,anonymous,2016-11-18T12:11:02.0.6825127,"THANTH A Sophisicated collection for a Jaunty, Sty...",,,47.63209701,-122.3279596,Thanth Womens Comfy Tie Dyed Loose Tunic Top With Various Hem [],image/jpg,ecbb4add51dadda979ac76c683eb5b23.jpg,15.99,70,,"[""medium"",""single_site"",""street_front""]",DEFAULT,,
e05f77db-340f-4fc9-a2fe-aa1b57ad4f22,,default,COMPLETE,2016-11-21T18:26:03.804000000,anonymous,2016-11-18T12:11:02.0.4021043,"For 40 years, the Hanes Beefy-T T-Shirt has set th...",,,47.58543848,-122.3419646,Hanes Men's Short Sleeve Beefy-T (Pack of 2),image/jpg,03a2ce5b9b5779e9b55ab3071c3525bd.jpg,15.64,61,718088742568,"[""large"",""chain_store"",""in_mall""]",DEFAULT,,
425088af-5fb1-4152-a840-eb62c093584e,,default,COMPLETE,2016-11-21T18:26:03.846000000,anonymous,2016-11-18T12:11:02.0.9352993,Mevotech Front Lower Suspension Ball Joint MK8749,,,47.63770951,-122.2923892,Auto Extra Mevotech MK8749 Ball Joint,image/jpg,97aa285e014b4c7b58d502cb90010e52.jpg,19.32,49,669719480413,"[""small"",""chain_store"",""in_mall""]",DEFAULT,,
5dcc4b02-4446-4b85-adf5-3da405d6ed79,,default,COMPLETE,2016-11-21T18:26:03.880000000,anonymous,2016-11-18T12:11:02.0.1846567,Doublju company services to customer qualified pro...,,,47.64514606,-122.3665503,Doublju Women Short Sleeve Round Neck Loose Fit Long Top [],image/jpg,b0f945bb8ab0ec95b96395e3f7d94687.jpg,15.85,23,,"[""medium"",""single_site"",""street_front""]",DEFAULT,,
9487c111-61e3-424b-a635-c989b54a6e45,,default,COMPLETE,2016-11-21T18:26:03.914000000,anonymous,2016-11-18T12:11:02.0.0080303,Levi's provides denim jeans that are comfortable a...,,,47.68341769,-122.3450492,Levi's Boys' 505 Regular Fit Jean [],image/jpg,a3c6c8c68efd6b87d43bc97ae89ac7a3.jpg,23.0,43,009328418030,"[""large"",""single_site"",""street_front""]",DEFAULT,,
882cf046-eb72-43a0-ad2c-1ec19d764c82,,default,COMPLETE,2016-11-21T18:26:03.950000000,anonymous,2016-11-18T12:11:02.0.2590426,"Misses dickies polar fleece is lightweight, warm a...",,,47.65814215,-122.3341712,Dickies Women's Polar Fleece Zip Jacket [],image/jpg,f57638f0f1720f66fa76631526782820.jpg,16.97,62,029311403560,"[""medium"",""chain_store"",""in_mall""]",DEFAULT,,
ea985a9f-761c-45fd-adaf-21828d177f98,,default,COMPLETE,2016-11-21T18:26:03.982000000,anonymous,2016-11-18T12:11:02.0.2437885,SIZE:L Fits most/ 8-10 (US)/ 10-12(UK)SIZE:XL Fits...,,,47.62152991,-122.2874958,Surenow Plus Size Women Top High Waist Bikini Swimwear [],image/jpg,45fe640bb3614378410ce38e0b465cfb.jpg,17.98,61,889013552658,"[""medium"",""chain_store"",""street_front""]",DEFAULT,,
deda8c91-f463-4abb-9f8c-1766af6da54c,,default,COMPLETE,2016-11-21T18:26:04.018000000,anonymous,2016-11-18T12:11:02.0.8002009,The Secret to Looking Good and Feeling Cool Don't ...,,,47.71701157,-122.3967304,90 Degree by Reflex Power Flex Yoga Pants - All Colors - XS - XL [],image/jpg,cd93120e315a10ced2826b9d3055508b.jpg,19.98,28,841287117261,"[""large"",""single_site"",""in_mall""]",DEFAULT,,
5f25292a-0964-44e2-a893-0dda2f33c184,,default,COMPLETE,2016-11-21T18:26:04.051000000,anonymous,2016-11-18T12:11:02.0.0687193,"1x1 rib with spandex, Set-in armholes, Double-need...",,,47.68768838,-122.3001673,Champion mens Double Dry Action Fleece Crew (S600),image/jpg,9f52698049573ef38fffa3da843e85fe.jpg,9.83,89,011919034369,"[""large"",""single_site"",""in_mall""]",DEFAULT,,
032e5b2b-6d49-4907-a279-76c4502beeba,,default,COMPLETE,2016-11-21T18:26:04.085000000,anonymous,2016-11-18T12:11:02.0.1557502,"Set of 3pcs Snowflower plunger Cutter, Food Grade ...",,,47.7049413,-122.3083686,"Longzang 3-Piece Decorating Fondant Embossing Tool Snow Flower Plunger Cake Cutter [1, White]",image/jpg,8d72861d71b1c9647998706562aec206.jpg,3.48,69,,"[""medium"",""chain_store"",""street_front""]",DEFAULT,,
f4155dc0-9539-4cb1-96c5-abfacec2c738,,default,COMPLETE,2016-11-21T18:26:04.135000000,anonymous,2016-11-18T12:11:02.0.1842418,"Made with super soft premium leather, these boots ...",,,47.62185124,-122.3521332,"TuffRider Women's Baroque Field Short Boots, Black, 95 Regular",image/jpg,bfc20ee8dabac077fc8c2568c1e543ae.jpg,153.94,25,845409094577,"[""large"",""single_site"",""in_mall""]",DEFAULT,,
12300729-c22a-4168-a797-cefdac2d3302,,default,COMPLETE,2016-11-21T18:26:04.171000000,anonymous,2016-11-18T12:11:02.0.5129946,"Super versatile, insulated pant with stretch comfo...",,,47.71870151,-122.3519962,Salomon Women's Iceglory Pant [],image/jpg,a0d8b7d7afca75859f4225a9552c1439.jpg,177.52,43,887850268114,"[""small"",""single_site"",""in_mall""]",DEFAULT,,
b17e024f-4d4e-483c-b4a0-998e6e27ddd6,,default,COMPLETE,2016-11-21T18:26:04.205000000,anonymous,2016-11-18T12:11:02.0.4664682,The Puri Collection by Sonneman features subtle el...,,,47.65980366,-122.3256842,"Sonneman 6001.13, Puri Large 1 Tier Chandelier Lighting, 6 Light, Satin Nickel [Satin Nickel]",image/jpg,b9da7a5add8ef4abf3a99eccba5351ae.jpg,1125.0,48,872681043214,"[""large"",""single_site"",""street_front""]",DEFAULT,,
077e2ab2-d9ba-40c1-9746-3dc7d4be97ae,,default,COMPLETE,2016-11-21T18:26:04.235000000,anonymous,2016-11-18T12:11:02.0.2914154,KabelDirekt 1 RCA Male to 2 RCA Male Cable - PRO S...,,,47.65347142,-122.3610214,KabelDirekt (10 feet) 1 x RCA Male to 2 x RCA Male Subwoofer / Y - RCA / Digital Audio Cable - PRO Series,image/jpg,4294fcd39be9ec73eb8f752b7a2ec5cb.jpg,11.99,65,799422538931,"[""small"",""chain_store"",""in_mall""]",DEFAULT,,
0bba3094-8e50-4da9-bdbb-57f9431b494a,,default,COMPLETE,2016-11-21T18:26:04.271000000,anonymous,2016-11-18T12:11:02.0.2941717,Nike Free Run + 2 NSW Men / Boys /SPORT GREY / SPO...,,,47.62489907,-122.3610052,Nike Men's Free Run+ 2 Wvn Running Shoe [],image/jpg,dba08791d87450873ed4c65880ad77e6.jpg,113.95,25,888507910073,"[""medium"",""chain_store"",""in_mall""]",DEFAULT,,
f87290d3-624f-427f-9e2d-04531fb644ab,,default,COMPLETE,2016-11-21T18:26:04.304000000,anonymous,2016-11-18T12:11:02.0.0751708,Intuos4/Cintiq21 (DTK2100) Classic Pen,,,47.62272392,-122.3377928,Wacom Kp300e2 Tablet Pen,image/jpg,419202dda391027f1271582b31d5e950.jpg,73.8,24,971478048231,"[""small"",""chain_store"",""in_mall""]",DEFAULT,,
4553e669-1acd-4de6-9e2a-fc92088b1622,,default,COMPLETE,2016-11-21T18:26:04.336000000,anonymous,2016-11-18T12:11:02.0.0414362,TCX X-Street Waterproof Shoes C.F.S.Comfort Fit Sy...,,,47.62840281,-122.3840257,"TCX X-Street Waterproof Shoes - 8.5 US / 42 Euro/Blue [Blue, 8.5 US / 42 Euro]",image/jpg,956bf6aa2aa8ca83d28f6f3bba53790a.jpg,148.99,90,,"[""medium"",""chain_store"",""in_mall""]",DEFAULT,,
afb25210-2487-49d8-ba33-8ab828712e8c,,default,COMPLETE,2016-11-21T18:26:04.369000000,anonymous,2016-11-18T12:11:02.0.8255208,This brand new picture frame is manufactured in th...,,,47.62746397,-122.3730686,"Craig Frames 527204 22 by 28-Inch Picture Frame, Ornate Composite Finish, Solid Wood Core, 2.15-Inch Wide, Antique White [527204 2.15"" Antique White, 22 x 28]",image/jpg,dec9dc479fcabcc688c4d75a12458e16.jpg,48.99,90,765293539629,"[""small"",""single_site"",""in_mall""]",DEFAULT,,
b8b2775f-29c0-40bc-95fd-704c55552b67,,default,COMPLETE,2016-11-21T18:26:04.416000000,anonymous,2016-11-18T12:11:02.0.3200185,Soft textile lining ensures an abrasion-free envir...,,,47.64672245,-122.3210114,dimmi Women's Adventure Fashion Sneaker [],image/jpg,896f3adf4884cd5e2208f4fac887997e.jpg,59.95,72,719424934890,"[""online""]",DEFAULT,,
c8646c80-7a9d-453a-b989-3a53e63d72fb,,default,COMPLETE,2016-11-21T18:26:04.465000000,anonymous,2016-11-18T12:11:02.0.0388089,"Wrap baby securely for a safer, better sleep. Extr...",,,47.59772373,-122.3746897,"Summer Infant SwaddleMe Microfleece Adjustable Infant Wrap, Sage, Large [Large]",image/jpg,bd514b8a307c9030d62543466b26fdfa.jpg,12.3,23,700953210166,"[""small"",""chain_store"",""in_mall""]",DEFAULT,,
4d45f920-4018-4555-97c6-c12f757fbff2,,default,COMPLETE,2016-11-21T18:26:04.497000000,anonymous,2016-11-18T12:11:02.0.8092320,Deluxe Army Set - Product comes complete with: Shi...,,,47.66043358,-122.3312216,Military Officer Set Child Costume Small 4-6,image/jpg,6cc34651f43edc8f0097bb9b8fe9c7ca.jpg,24.0,25,086138900061,"[""online""]",DEFAULT,,
734f68ca-8a2b-485a-b775-963dfa544496,,default,COMPLETE,2016-11-21T18:26:04.527000000,anonymous,2016-11-18T12:11:02.0.8876364,The No Tubes Rim Strips with a presta valve and re...,,,47.63418766,-122.2734601,Stan's No Tubes Rim Strip PRESTA Valve [],image/jpg,2a8a4228cb63a8586a6a888ba386c661.jpg,17.13,50,183720000328,"[""online""]",DEFAULT,,
94d129ef-31ca-4905-afc8-62e11f0a5726,,default,COMPLETE,2016-11-21T18:26:04.563000000,anonymous,2016-11-18T12:11:02.0.6601528,"Miracid, 4 LB, Nursery Select Plant Food, Speciall...",,,47.68945591,-122.3034798,Scotts Miracle Gro 102534 Plant Food 4 lb(1.81 kg),image/jpg,f42b2fa38e13dd4a02ad66c1e3e808c1.jpg,17.89,45,,"[""small"",""single_site"",""in_mall""]",DEFAULT,,
e33b501f-8ba4-43f1-b8b8-62366208048a,,default,COMPLETE,2016-11-21T18:26:04.595000000,anonymous,2016-11-18T12:11:02.0.9092214,A Junior fit top features multi-needle contrast to...,,,47.7077946,-122.3763167,Dickies Scrubs Women's Gen Flex Junior-Fit Contrast Stitch V-Neck Shirt [],image/jpg,a89b5b4c3159c11d636cc86b704b73e6.jpg,27.98,27,882778566632,"[""small"",""single_site"",""in_mall""]",DEFAULT,,
130616a2-c591-43fa-b269-9625eb9e7e24,,default,COMPLETE,2016-11-21T18:26:04.621000000,anonymous,2016-11-18T12:11:02.0.3671653,ACDelco Advantage Disc Brake Rotors provide reliab...,,,47.66881539,-122.3334728,ACDelco 18A407A Advantage Non-Coated Front Disc Brake Rotor,image/jpg,7656e7e327be65087c8ff6b9f76dd6e5.jpg,22.23,22,707773625385,"[""medium"",""single_site"",""street_front""]",DEFAULT,,
ccc95f56-3910-4dbe-bd5a-1f5119b6898a,,default,COMPLETE,2016-11-21T18:26:04.664000000,anonymous,2016-11-18T12:11:02.0.6590546,"Especially for fashionable full figures, an embroi...",,,47.65593215,-122.2885031,Glamorise Plus Size Embroidered Underwire Bra [],image/jpg,7788a9ee57ed7742bbc45e499c54fc2e.jpg,34.24,47,840468130808,"[""online""]",DEFAULT,,
c36da8d5-ce92-4dfa-a4c4-c8a5ebca2790,,default,COMPLETE,2016-11-21T18:26:04.702000000,anonymous,2016-11-18T12:11:02.0.4359673,Levi's provides denim jeans that are comfortable a...,,,47.61222401,-122.2945899,Levi's Boys' 505 Regular Fit Jean [],image/jpg,72d5a8f9347561bd1f72549a76f9aab9.jpg,18.76,25,052176454736,"[""online""]",DEFAULT,,
8a74b549-4abe-46cb-bb66-0de151af6ab3,,default,COMPLETE,2016-11-21T18:26:04.753000000,anonymous,2016-11-18T12:11:02.0.5545456,A perennial favorite. Natural fit straight leg pan...,,,47.67339997,-122.3415772,Landau Women's 9502 Urbane Relaxed Drawstring Pant [],image/jpg,30bbf149f446c3b3d25ebab4aa1c92c3.jpg,14.0,84,708695505304,"[""medium"",""single_site"",""in_mall""]",DEFAULT,,
9dab6858-285c-48e7-8e60-957dd47c282a,,default,COMPLETE,2016-11-21T18:26:04.785000000,anonymous,2016-11-18T12:11:02.0.2457591,The Comfort Devotion collection redefines comfort...,,,47.65735069,-122.2588588,Maidenform Women's Comfort Devotion Embellished Demi Bra [],image/jpg,0f5b5fa2fb2e9de65c1b305016554626.jpg,17.95,44,014671324112,"[""medium"",""single_site"",""in_mall""]",DEFAULT,,
d45fc7a0-4608-47ef-ad06-f7b32698c5b5,,default,COMPLETE,2016-11-21T18:26:04.816000000,anonymous,2016-11-18T12:11:02.0.8629473,"Kanu Surf, a surf and swim lifestyle brand, is wel...",,,47.61542393,-122.3281447,Kanu Surf Women's Marina Rashguard [],image/jpg,47ba0d3cc2653f179ab7c3671c9adcd7.jpg,22.0,88,,"[""small"",""single_site"",""street_front""]",DEFAULT,,
aebbdebd-07a7-487c-ac86-ef7b7d660a1d,,default,COMPLETE,2016-11-21T18:26:04.850000000,anonymous,2016-11-18T12:11:02.0.2606315,Zhu Zhu Pets Hamster Toy Prince Dashington,,,47.62757136,-122.3856234,Zhu Zhu Pets Prince Dashington,image/jpg,3894adde14b56301c36ed1601dc71f8f.jpg,19.88,47,,"[""small"",""single_site"",""street_front""]",DEFAULT,,
6f36b071-1e71-4afb-b98e-3dcc8b6c856b,,default,COMPLETE,2016-11-21T18:26:04.887000000,anonymous,2016-11-18T12:11:02.0.8154568,"It's crisp enough for workdays, comfortable enough...",,,47.66796158,-122.3142466,Hanes Men's ComfortSoft Piqu?? Polo [],image/jpg,ce74954cf9907453242aac0f0666d7f6.jpg,9.11,68,766369207572,"[""large"",""single_site"",""street_front""]",DEFAULT,,
b4df27f0-dc32-4c37-a6da-724862865e78,,default,COMPLETE,2016-11-21T18:26:04.918000000,anonymous,2016-11-18T12:11:02.0.1670269,A mini mock wrap top with contrast binding and two...,,,47.61891873,-122.306057,Cherokee Women's 4800 Mini Mock Wrap Scrub Top [],image/jpg,5a5e8b9ab2ffd1866bb92c525e0d8444.jpg,9.38,84,724841591786,"[""medium"",""chain_store"",""street_front""]",DEFAULT,,
f9297b48-f3c9-47c7-a8d2-08854db2a8dc,,default,COMPLETE,2016-11-21T18:26:04.966000000,anonymous,2016-11-18T12:11:02.0.5825279,100% Polyester. Imported. Hand Wash. Kimono-style ...,,,47.66873237,-122.3624348,iCollection Women's Plus-Size Satin Robe [],image/jpg,2ec72e2254f1260faf181d8d48ae4116.jpg,23.07,70,828099015039,"[""small"",""chain_store"",""in_mall""]",DEFAULT,,
f313f7e2-05a1-44b9-8418-2a470a078067,,default,COMPLETE,2016-11-21T18:26:04.998000000,anonymous,2016-11-18T12:11:02.0.7284587,Hamilton Adjustable Easy -On Step-In Style Dog Har...,,,47.69858076,-122.324806,"Hamilton Adjustable Easy-On Step-In Style Dog Harness [Red, 3/4"" x 20-30""]",image/jpg,802f475d3d9abeea43a9853fa2099f04.jpg,14.48,26,013227541560,"[""medium"",""chain_store"",""in_mall""]",DEFAULT,,
e6ea9261-52dd-47b0-b50b-c4f66aededeb,,default,COMPLETE,2016-11-21T18:26:05.038000000,anonymous,2016-11-18T12:11:02.0.6948980,A perennial favorite. Natural fit straight leg pan...,,,47.65116819,-122.345236,Landau Women's 9502 Urbane Relaxed Drawstring Pant [],image/jpg,21d37ee7b8f58477c55c1a1eebc6e8bf.jpg,20.49,45,708695528037,"[""small"",""single_site"",""street_front""]",DEFAULT,,
22bd4e30-ed82-40a5-842d-0077c0559910,,default,COMPLETE,2016-11-21T18:26:05.088000000,anonymous,2016-11-18T12:11:02.0.1310410,Men's pointed collar long sleeve dress shirt with ...,,,47.63005367,-122.3144785,Milano Moda Men's Long Sleeve Dress Shirt With Matching Tie And Handkerchief [],image/jpg,e8f0e9f10c578706bc5f7556f73d126c.jpg,21.79,85,799441432210,"[""medium"",""chain_store"",""street_front""]",DEFAULT,,
4caf2510-0fc2-49d7-9b87-51c8b59d95af,,default,COMPLETE,2016-11-21T18:26:05.133000000,anonymous,2016-11-18T12:11:02.0.6875647,With clean lines and a mix of materials on the upp...,,,47.72428048,-122.3419252,Jordan Flight Tr 97 Mid Mens Style: 574417-002 [],image/jpg,37f38603209ae55d7406e57d3f036b65.jpg,96.05,45,640135114649,"[""medium"",""chain_store"",""street_front""]",DEFAULT,,
c4b0e733-b515-4e0e-b56e-b86e805bbb23,,default,COMPLETE,2016-11-21T18:26:05.166000000,anonymous,2016-11-18T12:11:02.0.7258743,Premium Weight 50/50 cotton/poly blend sweatpants...,,,47.6281037,-122.2885611,Jerzees Men's NuBlend Fleece Relaxed fit Sweatpants [],image/jpg,15912868a1e23779e7c6b2fddaf320b7.jpg,10.64,41,042463009510,"[""large"",""single_site"",""in_mall""]",DEFAULT,,
8a83d777-645d-4fc0-bb4f-92bc98b3a525,,default,COMPLETE,2016-11-21T18:26:05.202000000,anonymous,2016-11-18T12:11:02.0.6842993,"100% WATERPROOF Insulated Kamik Goliath 1 Boots, r...",,,47.60614123,-122.2921051,Kamik Men's Goliath1 Cold-Weather Boot [],image/jpg,f566413665ff03b7fad6aff32cb141e9.jpg,73.22,89,056248203628,"[""medium"",""chain_store"",""street_front""]",DEFAULT,,
eb46bd14-bdb4-4a74-868a-b6eb2d491ed5,,default,COMPLETE,2016-11-21T18:26:05.241000000,anonymous,2016-11-18T12:11:02.0.4232355,"100% Cotton- Light Steel: 90% Cotton, 10% Polyeste...",,,47.59388111,-122.3517846,Hanes Men's ComfortSoft T-Shirt (Pack of 4),image/jpg,0281aaa160574c5259405617b87b9825.jpg,16.9,87,000009607293,"[""large"",""single_site"",""street_front""]",DEFAULT,,
623441a4-a780-4c61-9022-6f577d8a5464,,default,COMPLETE,2016-11-21T18:26:05.281000000,anonymous,2016-11-18T12:11:02.0.9015902,"100% Cotton- Light Steel: 90% Cotton, 10% Polyeste...",,,47.62467163,-122.2905269,Hanes Men's ComfortSoft T-Shirt (Pack of 4),image/jpg,5bf50b0135ef7b165deee25a5d6af633.jpg,16.55,62,000009612877,"[""large"",""single_site"",""street_front""]",DEFAULT,,
95e81d84-df4c-49f3-afaf-cd5bc10c5aaf,,default,COMPLETE,2016-11-21T18:26:05.317000000,anonymous,2016-11-18T12:11:02.0.0299096,A modern classic fit warm-up jacket features a lux...,,,47.61311735,-122.3074222,Cherokee Women's Luxe Snap Front Warm-Up Jacket [],image/jpg,4b6d264b54b95b8d40e0b65a6002dc76.jpg,16.02,43,737314625611,"[""medium"",""single_site"",""street_front""]",DEFAULT,,
7af53b53-050b-4cea-a644-a29186ae007b,,default,COMPLETE,2016-11-21T18:26:05.356000000,anonymous,2016-11-18T12:11:02.0.3975466,Roadmaster 067,,,47.59814508,-122.3719384,Roadmaster 067 Quick Disconnect Crossbar,image/jpg,d813381203c29ec0b61e7fc4f40c45f5.jpg,63.22,90,758306500181,"[""medium"",""single_site"",""street_front""]",DEFAULT,,
ae66329f-d91d-46ec-b926-8525fe61bcf9,,default,COMPLETE,2016-11-21T18:26:05.416000000,anonymous,2016-11-18T12:11:02.0.9526185,Quality and style combined into one essential kitc...,,,47.66255354,-122.3327691,"Hamilton Beach 50235 WaveMaker 10-Speed Blender, Black",image/jpg,c1f74bad1dc7ef0fd280a03af25daf46.jpg,36.99,87,777785662364,"[""small"",""single_site"",""street_front""]",DEFAULT,,
12f8a561-8c92-42c4-b50b-b1e61559382f,,default,COMPLETE,2016-11-21T18:26:05.451000000,anonymous,2016-11-18T12:11:02.0.6878430,"Upon purchase, you will get an email confirmation ...",,,47.65997837,-122.3319757,SquareTrade 4-Year Camera Protection Plan ($125-$150),image/jpg,db9479386e746446fb4ee2f37aac2be9.jpg,21.81,51,844932028240,"[""small"",""chain_store"",""in_mall""]",DEFAULT,,
8410c502-2af2-41a5-bff9-b372024f33d2,,default,COMPLETE,2016-11-21T18:26:05.483000000,anonymous,2016-11-18T12:11:02.0.4280093,"Capezio?? cotton classics ideal for studio dress, a...",,,47.68407453,-122.3644561,Capezio Women's Classic Short Sleeve Leotard [],image/jpg,9783ded3f414f7b646b875a1947aae0e.jpg,20.5,86,052931908634,"[""small"",""chain_store"",""street_front""]",DEFAULT,,
42659a8a-de44-40d6-9887-8f27be9dfd99,,default,COMPLETE,2016-11-21T18:26:05.519000000,anonymous,2016-11-18T12:11:02.0.7583126,This Thomas %26 Friends%26%23xFFFD%3B puzzle meets...,,,47.61125427,-122.2779102,Thomas & Friends: Off to Work - 24 Piece Floor Puzzle in Shaped Box,image/jpg,386e3676e4e91c01f4bfaf5aac3d7eed.jpg,16.96,22,,"[""medium"",""chain_store"",""in_mall""]",DEFAULT,,
71b94d3d-a038-4929-81ca-98cbf8597dd9,,default,COMPLETE,2016-11-21T18:26:05.551000000,anonymous,2016-11-18T12:11:02.0.3952517,"A mid-rise, straight leg pant features a soft elas...",,,47.64217889,-122.3746289,Cherokee Women's Mid-Rise Pull-On Pant Cargo Pant [],image/jpg,26c76e2a090c51d7a3e1400df95828ea.jpg,21.98,81,737314619535,"[""small"",""single_site"",""street_front""]",DEFAULT,,
